Date,Adj Close,Adj Close SMA5,SP_Ajclose,DJ_Ajclose,EG_Ajclose,EU_Price,OS_Price,SF_Price,USB_Price,PLT_Price,USDI_Price,GDX_Adj Close,USO_Adj Close,Target_Adj_Close,Target_Adj_5d,Target_Adj_30d
2015-07-06,112.059998,112.2480012,192.613419,17683.58008,20.502342,1.1057,52.68,36181,2.29,1064.4,96.477,17.394289,17.73,110.760002,110.989998,107.129997
2015-07-07,110.760002,111.7860016,193.862274,17776.91016,19.807348,1.1012,52.91,34663,2.255,1032.45,97.076,16.574818,17.76,111.089996,110.739998,107.110001
2015-07-08,111.089996,111.53000019999999,190.618958,17515.41992,19.807348,1.1077,51.86,35000,2.197,1025.6,96.472,16.447994,17.379998999999998,111.360001,110.160004,108.550003
2015-07-09,111.360001,111.40599979999999,190.870605,17548.61914,19.211637,1.1038,52.55,35328,2.317,1022.65,96.788,16.516282999999998,17.709999,111.489998,109.760002,110.440002
2015-07-10,111.489998,111.351999,193.368332,17760.41016,19.112352,1.1164,52.81,35615,2.401,1033.15,96.172,16.340683,17.67,110.989998,108.650002,111.129997
2015-07-13,110.989998,111.137999,195.49321,17977.67969,18.566284,1.1004,52.03,35527,2.446,1034.15,96.998,16.379707,17.51,110.739998,105.699997,110.529999
2015-07-14,110.739998,111.1339982,196.387939,18053.58008,18.86414,1.1012,53.37,35172,2.397,1028.2,96.784,16.291904000000002,17.719998999999998,110.160004,105.370003,109.160004
2015-07-15,110.160004,110.9479998,196.304092,18050.16992,17.821648,1.0949,51.62,34696,2.356,1021.2,97.279,15.911433,17.23,109.760002,104.800003,107.669998
2015-07-16,109.760002,110.628,197.832535,18120.25,18.466999,1.0875,50.98,34504,2.356,1009.75,97.806,15.755343,17.049999,108.650002,104.330002,107.730003
2015-07-17,108.650002,110.06000079999998,198.018936,18086.44922,16.878439,1.0829,50.8,34200,2.347,994.05,97.989,15.052939000000002,16.99,105.699997,105.349998,108.699997
2015-07-20,105.699997,109.0020006,198.158722,18100.41016,15.984876000000002,1.0827,49.88,34145,2.38,973.4,98.161,13.44326,16.690001000000002,105.370003,104.860001,108.82
2015-07-21,105.370003,107.92800159999999,197.357208,17919.28906,16.233089,1.0937,50.36,34022,2.331,974.85,97.426,13.774951,16.91,104.800003,105.019997,109.199997
2015-07-22,104.800003,106.85600140000001,196.919159,17851.03906,16.332375,1.0934,49.19,33955,2.327,984.75,97.722,13.735929,16.34,104.330002,105.169998,108.620003
2015-07-23,104.330002,105.7700014,195.847366,17731.91992,15.687021,1.0983,48.81,33904,2.269,981.8,97.226,13.287169,16.139999,105.349998,104.269997,107.839996
2015-07-24,105.349998,105.11000059999999,193.797012,17568.5293,16.382015,1.0984,47.97,33702,2.262,988.15,97.346,13.726173,16.030001000000002,104.860001,104.93,107.489998
2015-07-27,104.860001,104.94200140000001,192.678665,17440.58984,15.935232999999998,1.1094,47.0,33930,2.216,982.95,96.605,13.228635999999998,15.65,105.019997,104.099998,107.519997
2015-07-28,105.019997,104.8720002,195.073837,17630.26953,15.935232999999998,1.1059,47.8,33765,2.25,984.4,96.863,13.355459,15.85,105.169998,104.309998,106.129997
2015-07-29,105.169998,104.9459992,196.43457,17751.39063,16.332375,1.0986,48.89,33975,2.289,988.45,97.077,13.628617000000002,16.24,104.269997,103.93,106.379997
2015-07-30,104.269997,104.93399819999999,196.481171,17745.98047,15.438809,1.0933,48.45,34020,2.257,991.8,97.694,13.15059,16.1,104.93,104.389999,106.160004
2015-07-31,104.93,104.8499986,196.136307,17689.85938,17.077011,1.0988,46.77,34025,2.187,984.15,97.439,13.413993,15.59,104.099998,104.650002,106.220001
2015-08-03,104.099998,104.69799800000001,195.465286,17598.19922,16.729513,1.0951,45.31,33499,2.15,956.35,97.616,12.945723,15.1,104.309998,105.720001,105.900002
2015-08-04,104.309998,104.5559982,195.083145,17550.68945,16.431658,1.0882,45.98,33481,2.2230000000000003,951.1,98.024,12.965234,15.22,103.93,106.260002,107.309998
2015-08-05,103.93,104.30799860000002,195.810104,17540.4707,15.885592,1.0906,45.16,33479,2.27,950.05,98.035,12.770122,15.03,104.389999,107.75,108.410004
2015-08-06,104.389999,104.331999,194.179138,17419.75,16.084162,1.0925,44.83,33708,2.227,952.8,97.906,13.033523,14.87,104.650002,106.860001,109.209999
2015-08-07,104.650002,104.2759994,193.778381,17373.38086,16.481302,1.0968,43.79,34031,2.166,963.1,97.619,13.072546,14.56,105.720001,106.849998,108.529999
2015-08-10,105.720001,104.6,196.304092,17615.16992,18.020216,1.1019,44.8,35021,2.232,986.6,97.202,13.921287,14.89,106.260002,107.129997,107.790001
2015-08-11,106.260002,104.9900008,194.468033,17402.83984,18.764854,1.104,43.23,35330,2.143,987.8,97.335,14.174931,14.48,107.75,107.110001,108.220001
2015-08-12,107.75,105.7540008,194.710342,17402.50977,20.154842,1.1157,43.36,36091,2.148,1000.65,96.295,15.14074,14.44,106.860001,108.550003,110.489998
2015-08-13,106.860001,106.2480012,194.505325,17408.25,18.951124,1.1149,42.22,36007,2.189,991.15,96.461,14.282245,14.09,106.849998,110.440002,109.809998
2015-08-14,106.849998,106.68800039999999,195.120453,17477.40039,19.49827,1.1107,42.16,35429,2.201,992.75,96.533,14.135909,13.99,107.129997,111.129997,108.419998
2015-08-17,107.129997,106.96999960000001,196.238831,17545.17969,20.642302,1.1081,41.86,35814,2.17,998.8,96.815,14.643202,13.89,107.110001,110.529999,107.980003
2015-08-18,107.110001,107.13999940000001,195.651688,17511.33984,20.841263,1.1021,42.42,34794,2.192,994.95,97.07,14.409067000000002,14.05,108.550003,109.160004,106.860001
2015-08-19,108.550003,107.3,194.113907,17348.73047,19.299307,1.1119,40.5,35527,2.129,1012.5,96.368,14.828559,13.43,110.440002,107.669998,106.730003
2015-08-20,110.440002,108.01600020000001,190.134308,16990.68945,19.846455,1.1242,41.14,36310,2.073,1032.9,96.002,15.423653,13.37,111.129997,107.730003,108.769997
2015-08-21,111.129997,108.872,184.188263,16459.75,16.862023999999998,1.1389,40.35,36200,2.045,1019.8,95.005,15.013918,13.23,110.529999,108.699997,109.860001
2015-08-24,110.529999,109.5520004,176.657837,15871.34961,15.568771,1.162,38.13,35410,2.012,973.35,93.356,13.794462,12.5,109.160004,108.82,109.699997
2015-08-25,109.160004,109.96200100000001,174.495621,15666.44043,14.772924,1.1517,39.58,34652,2.0780000000000003,982.4,94.544,13.355459,12.73,107.669998,109.199997,109.139999
2015-08-26,107.669998,109.78600000000002,181.438873,16285.50977,14.325259,1.1315,38.89,33423,2.18,984.9,95.131,12.721343,12.77,107.730003,108.620003,110.870003
2015-08-27,107.730003,109.2440002,185.614197,16654.76953,14.922145,1.1245,42.81,34056,2.191,1009.1,95.652,13.453015,13.95,108.699997,107.839996,111.309998
2015-08-28,108.699997,108.7580002,185.688721,16643.00977,15.220589000000002,1.1179,45.4,34378,2.184,1018.6,96.135,13.901774,14.88,108.82,107.489998,111.860001
2015-08-31,108.82,108.4160004,184.104355,16528.0293,14.922145,1.1214,48.16,34581,2.214,1007.35,95.854,13.765196,15.89,109.199997,107.519997,113.809998
2015-09-01,109.199997,108.42399900000001,178.72683700000005,16058.34961,14.474482,1.1319,44.17,34511,2.1590000000000003,1007.0,95.446,13.335948000000002,14.81,108.620003,106.129997,113.290001
2015-09-02,108.620003,108.61399999999999,182.119263,16351.37988,14.225779,1.1227,46.06,34728,2.188,1014.5,95.844,13.296926,15.09,107.839996,106.379997,112.489998
2015-09-03,107.839996,108.6359986,182.342911,16374.75977,13.778114000000002,1.1124,46.67,34762,2.1630000000000003,1009.9,96.423,13.053035,15.34,107.489998,106.160004,112.019997
2015-09-04,107.489998,108.3939988,179.491058,16102.37988,13.678633,1.1147,45.7,34816,2.131,991.1,96.24,13.06279,15.08,107.519997,106.220001,112.730003
2015-09-08,107.519997,108.1339982,184.029846,16492.67969,13.778114000000002,1.12,45.75,35663,2.186,1005.65,95.987,13.21888,15.02,106.129997,105.900002,111.730003
2015-09-09,106.129997,107.5199982,181.513458,16253.57031,13.579152,1.1207,44.09,35294,2.195,983.7,96.01,12.848166,14.52,106.379997,107.309998,111.690002
2015-09-10,106.379997,107.07199700000001,182.529327,16330.40039,13.280709,1.128,45.7,35383,2.227,982.8,95.442,12.799388,14.93,106.160004,108.410004,111.5
2015-09-11,106.160004,106.73599859999999,183.35881,16433.08984,13.628893,1.134,44.78,34975,2.187,970.95,95.194,12.887189,14.65,106.220001,109.209999,111.43
2015-09-14,106.220001,106.48199919999999,182.650467,16370.95996,13.131488,1.1321,44.16,34713,2.1830000000000003,957.35,95.364,12.799388,14.39,105.900002,108.529999,111.68
2015-09-15,105.900002,106.15800019999999,184.952469,16599.84961,12.982266,1.1267,45.16,34625,2.292,962.45,95.785,12.809144,14.57,107.309998,107.790001,110.75
2015-09-16,107.309998,106.39400040000001,186.527542,16739.94922,14.375,1.129,47.18,35779,2.296,973.25,95.546,13.550571,15.36,108.410004,108.220001,109.720001
2015-09-17,108.410004,106.80000179999999,186.117477,16674.74023,15.021626,1.1437,46.86,35932,2.192,978.2,94.677,13.901774,15.23,109.209999,110.489998,109.300003
2015-09-18,109.209999,107.4100008,183.019775,16384.58008,15.767734,1.1305,44.77,36077,2.134,982.45,94.996,14.116399,14.62,108.529999,109.809998,108.589996
2015-09-21,108.529999,107.8720004,184.03154,16510.18945,15.270329,1.1189,45.57,36172,2.199,971.75,96.034,13.66764,15.05,107.790001,108.419998,106.980003
2015-09-22,107.790001,108.2500002,181.651978,16330.46973,14.623702,1.112,45.83,35267,2.132,936.3,96.446,13.033523,14.92,108.220001,107.980003,105.970001
2015-09-23,108.220001,108.43200080000001,181.370926,16279.88965,14.375,1.1187,44.62,35450,2.151,945.95,96.206,12.935966,14.44,110.489998,106.860001,105.639999
2015-09-24,110.489998,108.84799960000001,180.743256,16201.32031,15.916954999999998,1.123,45.1,36215,2.128,948.95,96.149,13.872507999999998,14.59,109.809998,106.730003,104.099998
2015-09-25,109.809998,108.96799940000001,180.687057,16314.669919999998,15.618512,1.1195,45.44,36072,2.166,948.25,96.434,13.648127,14.71,108.419998,108.769997,104.400002
2015-09-28,108.419998,108.9459992,176.040375,16001.88965,14.474482,1.1246,44.45,35011,2.0980000000000003,917.2,96.182,12.9945,14.38,107.980003,109.860001,104.18
2015-09-29,107.980003,108.98399960000002,176.1996,16049.12988,14.971885999999998,1.1249,44.86,34955,2.06,915.65,95.993,13.082301,14.61,106.860001,109.699997,103.830002
2015-09-30,106.860001,108.71199959999998,179.487885,16284.7002,16.016436,1.1177,45.41,34547,2.035,907.75,96.48,13.394481,14.68,106.730003,109.139999,103.849998
2015-10-01,106.730003,107.96000059999999,179.99382,16272.00977,15.170848,1.1195,45.05,34544,2.042,907.2,96.326,13.082301,14.58,108.769997,110.870003,103.559998
2015-10-05,108.769997,107.7520004,185.933319,16776.42969,18.155277,1.1185,46.25,36741,2.0580000000000003,917.1,96.24,14.750514,15.0,109.860001,111.309998,103.709999
2015-10-06,109.860001,108.040001,185.296234,16790.18945,19.050606,1.1271,49.05,37333,2.035,937.45,95.563,15.296829999999998,15.74,109.699997,111.860001,102.339996
2015-10-07,109.699997,108.3839998,186.81395,16912.28906,19.24956700000001,1.1235,48.13,37501,2.065,947.25,95.58,15.22854,15.57,109.139999,113.809998,102.43
2015-10-08,109.139999,108.83999939999998,188.500275,17050.75,18.602942,1.1279,49.65,36875,2.102,952.2,95.407,15.033426,16.040001,110.870003,113.290001,103.559998
2015-10-09,110.870003,109.66799939999999,188.612671,17084.49023,19.647491,1.1358,49.53,36833,2.09,983.4,94.883,15.862657,15.99,111.309998,112.489998,103.089996
2015-10-12,111.309998,110.1759996,188.79068,17131.85938,18.304499,1.1355,47.44,36981,2.07,989.55,94.765,15.394385,15.31,111.860001,112.019997,102.260002
2015-10-13,111.860001,110.5759996,187.600876,17081.89063,18.652681,1.1379,46.6,37272,2.042,989.1,94.79,15.482187,15.06,113.809998,112.730003,102.940002
2015-10-14,113.809998,111.39799980000001,186.701492,16924.75,19.995676,1.1473,46.3,37575,1.975,1000.3,93.957,16.487017,15.05,113.290001,111.730003,102.459999
2015-10-15,113.290001,112.2280002,189.568207,17141.75,20.443338,1.1383,46.95,37513,2.019,1006.3,94.43,16.477261,15.13,112.489998,111.690002,101.25
2015-10-16,112.489998,112.5519992,190.430115,17215.9707,19.746973,1.1347,47.27,37387,2.035,1015.55,94.588,15.989479,15.22,112.019997,111.5,101.919998
2015-10-19,112.019997,112.693999,190.523788,17230.53906,18.602942,1.1327,46.08,36938,2.023,1013.95,94.953,15.316341,14.83,112.730003,111.43,102.279999
2015-10-20,112.730003,112.8679994,190.280212,17217.10938,19.796713,1.1345,45.55,37042,2.069,1020.7,94.939,15.930945,14.73,111.730003,111.68,100.690002
2015-10-21,111.730003,112.4520004,189.099808,17168.60938,19.000866,1.1339,45.2,36794,2.028,1004.4,95.068,15.462675,14.43,111.690002,110.75,101.760002
2015-10-22,111.690002,112.1320006,192.247574,17489.16016,19.49827,1.1107,45.42,36920,2.028,1011.25,96.454,15.726079,14.51,111.5,109.720001,104.019997
2015-10-23,111.5,111.934001,194.411652,17646.69922,20.343859,1.1018,44.72,36942,2.087,1002.6,97.243,16.116301999999994,14.27,111.43,109.300003,102.669998
2015-10-26,111.43,111.8160016,193.915146,17623.05078,19.54801,1.1056,43.77,37018,2.0580000000000003,997.55,96.955,15.618766,14.01,111.68,108.589996,102.839996
2015-10-27,111.68,111.60600099999999,193.521667,17581.42969,19.896194,1.1048,43.42,37064,2.037,986.65,96.992,15.667542,13.82,110.75,106.980003,102.639999
2015-10-28,110.75,111.41000040000002,195.741974,17779.51953,19.199825,1.092,46.19,37832,2.101,1000.65,97.861,15.472431,14.69,109.720001,105.970001,102.550003
2015-10-29,109.720001,111.01600020000001,195.695099,17755.80078,18.403978,1.0976,45.72,36544,2.172,992.65,97.364,14.789535999999998,14.63,109.300003,105.639999,103.110001
2015-10-30,109.300003,110.5760008,194.795761,17663.53906,17.40917,1.1006,46.42,36490,2.146,987.35,97.019,14.594423999999998,14.81,108.589996,104.099998,101.790001
2015-11-02,108.589996,110.00800000000001,197.100357,17828.75977,18.304499,1.1015,46.08,36191,2.176,977.15,97.003,14.652957999999998,14.75,106.980003,104.400002,101.519997
2015-11-03,106.980003,109.0680006,197.671844,17918.15039,17.807093,1.0968,47.7,35799,2.218,965.85,97.243,14.574912,15.28,105.970001,104.18,102.75
2015-11-04,105.970001,108.11200079999999,197.091003,17867.58008,16.911764,1.0863,46.54,35504,2.227,958.1,98.029,14.282245,14.85,105.639999,103.830002,100.5
2015-11-05,105.639999,107.2960004,196.875519,17863.42969,16.563581,1.0884,45.32,35500,2.236,952.9,98.05,13.735929,14.48,104.099998,103.849998,102.040001
2015-11-06,104.099998,106.2559994,196.772461,17910.33008,16.115917,1.0741,44.55,34910,2.325,942.35,99.26,13.131079,14.23,104.400002,103.559998,103.150002
2015-11-09,104.400002,105.4180006,194.936295,17730.48047,16.762543,1.0752,44.1,34552,2.349,917.55,99.076,13.492038,14.08,104.18,103.709999,102.610001
2015-11-10,104.18,104.85799999999999,195.385956,17758.21094,16.016436,1.0724,43.65,34272,2.336,903.15,99.39,13.140835,14.09,103.830002,102.339996,102.309998
2015-11-11,103.830002,104.4300002,194.617783,17702.2207,16.414360000000002,1.0744,42.99,34190,2.331,884.05,99.158,13.316435,13.76,103.849998,102.43,103.050003
2015-11-12,103.849998,104.072,191.900955,17448.07031,15.916954999999998,1.0817,41.61,33889,2.315,881.95,98.712,13.140835,13.35,103.559998,103.559998,102.269997
2015-11-13,103.559998,103.96400000000001,189.746262,17245.24023,15.867214,1.0779,40.75,33845,2.275,861.7,99.097,13.287169,13.06,103.709999,103.089996,102.199997
2015-11-16,103.709999,103.8259994,192.631683,17483.00977,15.966695,1.0686,42.04,33796,2.271,867.85,99.538,13.404237,13.39,102.339996,102.260002,101.419998
2015-11-17,102.339996,103.4579986,192.49115,17489.5,15.121107,1.0644,41.06,33707,2.268,854.75,99.7,12.760365,13.01,102.43,102.940002,101.459999
2015-11-18,102.43,103.1779982,195.545242,17737.16016,15.916954999999998,1.0659,40.59,33562,2.273,852.5,99.745,13.160346,13.05,103.559998,102.459999,102.889999
2015-11-19,103.559998,103.11999819999998,195.376602,17732.75,16.165657,1.0734,40.53,33830,2.247,858.25,99.064,13.628617000000002,12.96,103.089996,101.25,103.18
2015-11-20,103.089996,103.0259978,196.088608,17823.81055,15.170848,1.0646,40.39,33589,2.264,855.4,99.624,13.072546,12.93,102.260002,101.919998,104.669998
2015-11-23,102.260002,102.7359984,195.863754,17792.67969,15.071366,1.0636,42.03,33608,2.2430000000000003,849.4,99.855,13.004255,13.02,102.940002,102.279999,106.150002
2015-11-24,102.940002,102.85599959999999,196.126068,17812.18945,15.369809,1.0641,42.64,33889,2.239,842.75,99.59,13.501794,13.32,102.459999,100.690002,105.68
2015-11-25,102.459999,102.86199939999999,196.097946,17813.39063,15.369809,1.0627,43.2,33814,2.234,846.2,99.83,13.374969,13.39,101.25,101.760002,104.739998
2015-11-27,101.25,102.3999998,196.322784,17813.39063,14.772924,1.0593,41.76,33701,2.222,836.45,100.073,13.121325,13.03,101.919998,104.019997,104.209999
2015-11-30,101.919998,102.1660002,195.507767,17719.91992,15.220589000000002,1.0564,41.69,33480,2.208,832.2,100.21,13.423749,12.93,102.279999,102.669998,104.720001
2015-12-01,102.279999,102.16999960000001,197.37204,17888.34961,15.519032,1.0631,41.66,33299,2.145,841.6,99.84,13.813973999999998,12.95,100.690002,102.839996,103.019997
2015-12-02,100.690002,101.71999960000001,195.357834,17729.67969,15.519032,1.0615,40.1,33228,2.178,834.2,100.02,13.453015,12.48,101.760002,102.639999,104.080002
2015-12-03,101.760002,101.5800002,192.622314,17477.66992,15.568771,1.0941,41.28,33477,2.321,849.95,97.634,13.735929,12.77,104.019997,102.550003,103.980003
2015-12-04,104.019997,102.1339996,196.379028,17847.63086,16.215397,1.0886,40.15,34424,2.273,880.2,98.343,14.467601,12.46,102.669998,103.110001,105.370003
2015-12-07,102.669998,102.2839996,195.189224,17730.50977,15.270329,1.0835,37.64,34771,2.236,858.65,98.669,13.852996,11.72,102.839996,101.790001,105.489998
2015-12-08,102.839996,102.395999,193.87767,17568.0,14.922145,1.0894,37.84,34373,2.222,851.35,98.468,13.735929,11.68,102.639999,101.519997,105.0
2015-12-09,102.639999,102.7859984,192.369354,17492.30078,15.170848,1.1025,37.23,34506,2.211,856.65,97.334,13.921287,11.56,102.550003,102.75,106.080002
2015-12-10,102.550003,102.94399860000001,192.86586,17574.75,15.071366,1.0941,36.56,34215,2.234,854.3,97.96,13.862751,11.37,103.110001,100.5,107.690002
2015-12-11,103.110001,102.76199940000001,189.127914,17265.21094,15.320068,1.0989,35.36,33983,2.132,841.25,97.551,14.028598,11.07,101.790001,102.040001,106.540001
2015-12-14,101.790001,102.58600000000001,190.083466,17368.5,14.474482,1.0992,36.25,33487,2.225,847.9,97.469,13.228635999999998,11.16,101.519997,103.150002,106.949997
2015-12-15,101.519997,102.3220002,192.078934,17524.91016,14.474482,1.0928,36.74,33593,2.268,855.8,98.288,13.296926,11.4,102.75,102.610001,108.050003
2015-12-16,102.75,102.3440004,194.88945,17749.08984,14.772924,1.0913,35.72,34400,2.298,872.25,97.884,13.82373,10.99,100.5,102.309998,108.089996
2015-12-17,100.5,101.9339998,191.919662,17495.83984,14.126297,1.0825,34.72,33170,2.225,848.2,99.32,13.014012,10.74,102.040001,103.050003,109.25
2015-12-18,102.040001,101.7199998,188.500244,17128.55078,15.121107,1.0868,34.49,33933,2.204,859.65,98.731,13.306681,10.66,103.150002,102.269997,110.57
2015-12-21,103.150002,101.992,190.055161,17251.61914,15.767734,1.0915,34.74,34301,2.195,873.25,98.369,13.538889,10.66,102.610001,102.199997,112.32
2015-12-22,102.610001,102.21000080000002,191.779755,17417.26953,15.519032,1.0955,36.45,34286,2.237,873.5,98.244,13.460174,10.77,102.309998,101.419998,113.830002
2015-12-23,102.309998,102.1220004,194.154648,17602.60938,15.618512,1.0909,37.89,34215,2.259,872.15,98.367,13.745515,11.26,103.050003,101.459999,113.580002
2015-12-24,103.050003,102.63200100000002,193.834213,17552.16992,16.066175,1.0972,38.11,34345,2.245,884.45,98.016,14.040693,11.3,102.269997,102.889999,114.459999
2015-12-28,102.269997,102.6780002,193.391281,17528.26953,15.121107,1.0968,36.69,33451,2.232,882.1,97.95,13.568406,10.93,102.199997,103.18,119.059998
2015-12-29,102.199997,102.48799919999999,195.4552,17720.98047,15.369809,1.0917,37.36,33558,2.3080000000000003,890.8,98.173,13.725835,11.26,101.419998,104.669998,118.360001
2015-12-30,101.419998,102.2499986,194.069839,17603.86914,14.922145,1.0932,36.8,33390,2.294,872.05,98.354,13.440495,10.93,101.459999,106.150002,114.769997
2015-12-31,101.459999,102.0799988,192.128464,17425.0293,14.772924,1.0861,37.11,33299,2.269,892.5,98.745,13.499532,11.0,102.889999,105.68,115.480003
2016-01-04,102.889999,102.047998,189.442627,17148.93945,15.320068,1.0831,36.89,33533,2.2430000000000003,881.65,98.968,13.863585,10.98,103.18,104.739998,118.290001
2016-01-05,103.18,102.22999860000002,189.763031,17158.66016,14.922145,1.0748,36.12,33666,2.239,890.3,99.496,13.794710999999998,10.66,104.669998,104.209999,117.580002
2016-01-06,104.669998,102.7239988,187.369339,16906.50977,15.320068,1.0781,34.04,33774,2.17,879.55,99.266,14.021014,10.11,106.150002,104.720001,115.489998
2016-01-07,106.150002,103.66999960000001,182.874039,16514.09961,16.314878,1.0936,33.27,34531,2.149,875.55,98.272,14.640891,9.9,105.68,103.019997,117.220001
2016-01-08,105.68,104.51399980000001,180.866699,16346.4502,16.165657,1.0932,32.91,33824,2.116,880.0,98.599,14.286675,9.8,104.739998,104.080002,117.610001
2016-01-11,104.739998,104.8839996,181.045776,16398.57031,15.270329,1.086,31.12,33664,2.175,849.0,98.784,13.696318,9.25,104.209999,103.980003,117.919998
2016-01-12,104.209999,105.08999939999998,182.5065,16516.2207,12.33564,1.0857,30.57,33389,2.105,833.2,99.024,13.391298,9.17,104.720001,105.370003,117.110001
2016-01-13,104.720001,105.1,177.954697,16151.41016,12.534602,1.0877,30.55,34171,2.091,848.5,98.978,13.391298,9.09,103.019997,105.489998,118.639999
2016-01-14,103.019997,104.473999,180.876144,16379.04981,11.987457,1.0865,31.22,33638,2.091,836.05,99.155,12.919012,9.23,104.080002,105.0,117.769997
2016-01-15,104.080002,104.1539994,176.99340800000004,15988.080080000002,11.34083,1.0917,29.71,34054,2.037,830.95,99.02,12.879656,8.79,103.980003,106.080002,118.68
2016-01-19,103.980003,104.0020004,177.229004,16016.01953,10.594723,1.0909,28.38,34428,2.056,827.8,99.036,12.269618,8.49,105.370003,107.690002,120.730003
2016-01-20,105.370003,104.2340012,174.957825,15766.74023,10.544983,1.0891,26.55,34689,1.988,823.8,99.174,12.643512,8.24,105.489998,106.540001,120.540001
2016-01-21,105.489998,104.38800059999998,175.937912,15882.67969,10.743945,1.0874,29.85,34374,2.028,820.0,99.128,12.702547,8.56,105.0,106.949997,121.139999
2016-01-22,105.0,104.78400119999999,179.547348,16093.50977,11.34083,1.0797,32.25,34277,2.057,831.75,99.651,12.820619,9.27,106.080002,108.050003,120.580002
2016-01-25,106.080002,105.18400119999998,176.83320600000005,15885.21973,10.445501,1.0849,29.8,34679,2.006,859.3,99.406,13.164994,8.54,107.690002,108.089996,119.580002
2016-01-27,107.690002,105.926001,177.294998,15944.45996,11.440311,1.0893,32.17,35296,2.003,882.1,98.954,13.971818,9.18,106.540001,109.25,121.5
2016-01-28,106.540001,106.16000059999999,178.218582,16069.63965,11.042388,1.0939,33.75,34806,1.982,869.0,98.539,13.63728,9.7,106.949997,110.57,119.410004
2016-01-29,106.949997,106.4520004,182.563065,16466.30078,11.141869,1.0837,33.75,34750,1.923,871.85,99.652,13.981657,9.65,108.050003,112.32,117.870003
2016-02-01,108.050003,107.06200099999998,182.497055,16449.17969,11.539793,1.0888,31.33,34870,1.95,872.5,99.028,14.414587,9.02,108.089996,113.830002,117.959999
2016-02-02,108.089996,107.46399980000001,179.208099,16153.54004,11.34083,1.0919,29.66,34805,1.852,856.5,98.893,14.07021,8.57,109.25,113.580002,120.589996
2016-02-03,109.25,107.7759994,180.28244,16336.66016,12.2859,1.1104,32.72,35732,1.883,881.25,97.301,15.103338,9.34,110.57,114.459999,120.129997
2016-02-04,110.57,108.5819992,180.56517,16416.58008,13.429931,1.1208,31.66,35829,1.846,908.85,96.487,15.890482,9.12,112.32,119.059998,119.800003
2016-02-05,112.32,109.65599979999999,177.125351,16204.96973,14.225779,1.1159,30.99,35806,1.843,913.7,97.054,16.776020000000006,8.91,113.830002,118.360001,118.959999
2016-02-08,113.830002,110.8119996,174.741058,16027.04981,13.728374,1.1198,30.16,37127,1.7480000000000002,929.35,96.581,17.18927,8.64,113.580002,114.769997,119.309998
2016-02-09,113.580002,111.91000079999999,174.750473,16014.37988,13.032007,1.1293,28.3,37248,1.731,934.65,96.094,16.480843,8.18,114.459999,115.480003,116.610001
2016-02-10,114.459999,112.95200059999999,174.59968600000005,15914.74023,13.280709,1.129,27.3,36780,1.673,937.35,95.936,16.864573999999998,7.96,119.059998,118.290001,116.330002
2016-02-11,119.059998,114.6500002,172.328537,15660.17969,15.071366,1.1324,27.22,38288,1.664,956.65,95.619,18.07481,7.99,118.360001,117.580002,116.599998
2016-02-12,118.360001,115.8580004,175.881378,15973.83984,15.568771,1.126,29.12,37984,1.746,958.15,95.982,18.537258,8.33,114.769997,115.489998,118.760002
2016-02-16,114.769997,116.0459994,178.84996,16196.41016,14.076557,1.1144,29.12,37219,1.779,935.8,96.875,16.933449,8.31,115.480003,117.220001,117.099998
2016-02-17,115.480003,116.4259996,181.771439,16453.83008,13.877595,1.1128,31.43,37197,1.816,944.3,96.8,17.533648,8.78,118.290001,117.610001,117.639999
2016-02-18,118.290001,117.19200000000001,181.026901,16413.42969,14.922145,1.1107,30.7,37522,1.741,948.2,96.96,18.596292,8.66,117.580002,117.919998,116.93
2016-02-19,117.580002,116.8960008,180.942093,16391.99023,14.524221,1.1134,29.87,37517,1.743,940.45,96.604,18.084648,8.55,115.489998,117.110001,116.150002
2016-02-22,115.489998,116.3220002,183.561981,16620.66016,14.375,1.1029,31.48,36981,1.755,930.2,97.388,18.232239,8.91,117.220001,118.639999,117.660004
2016-02-23,117.220001,116.81200100000001,181.243668,16431.7793,14.474482,1.102,31.4,37176,1.716,945.2,97.485,18.615971,8.48,117.610001,117.769997,116.940002
2016-02-24,117.610001,117.2380006,182.072998,16484.99023,14.126297,1.1013,32.21,37230,1.7519999999999998,937.75,97.464,18.802919,8.59,117.919998,118.68,118.610001
2016-02-25,117.919998,117.16399999999999,184.278214,16697.28906,14.772924,1.1023,33.07,37207,1.714,927.4,97.282,19.078419,8.8,117.110001,120.730003,118.43
2016-02-26,117.110001,117.0699998,183.854111,16639.9707,14.474482,1.0934,32.79,36250,1.764,915.15,98.175,18.389669,8.78,118.639999,120.540001,120.029999
2016-02-29,118.639999,117.7,182.412262,16516.5,14.922145,1.0873,33.91,36081,1.7380000000000002,934.05,98.219,19.068581,9.0,117.769997,121.139999,120.050003
2016-03-01,117.769997,117.8099992,186.700195,16865.08008,14.176038,1.0867,33.85,35621,1.827,937.5,98.365,18.271595,9.15,118.68,120.580002,118.769997
2016-03-02,118.68,118.023999,187.538971,16899.32031,14.673443,1.0868,34.74,36051,1.835,937.4,98.225,18.743879,9.3,120.730003,119.580002,117.110001
2016-03-03,120.730003,118.58600000000001,188.274017,16943.90039,16.115917,1.0957,34.69,36304,1.835,947.35,97.601,19.501511,9.25,120.540001,121.5,117.919998
